timestamp,title,price,market,surface,location,remote_support,lighting,advertiser_type,description,no_of_rooms,form_of_property,url,is_for_sale,posting_id
"2023-09-04 00:00:00.000","Dwupoziomowe mieszkanie na Szafirowej!","429000","[""market"",""secondary""]","56.36","Poręba, Czuby Południowe, Lublin, lubelskie","","","private","Pośrednikom dziękuję za współpracę. Proszę nie dzwonić!

Jedno z najbardziej cichych i spokojnych miejsc do zamieszkania w Lublinie!
Dwupoziomowe mieszkanie przy ul. Szafirowej 19. Widok z dwóch balkonów na las!
 
Mieszkanie na 3 i 4 piętrze niskiego budynku z 2002 roku. Na dole sypialnia ok. 11 m2, z balkonem, na górze salon ok. 35 m2, z małym tarasem, kuchnia ok. 7 m2, łazienka i WC. Powierzchnia po podłodze wynosi ok. 60 m2. Na podłogach jest położony parkiet dębowy i terakota. Wyposażenie w cenie mieszkania.
Do mieszkania przynależy piwnica o powierzchni 3,08 m2.
 
Super lokalizacja, wszędzie blisko. Niedaleko sklepy, punkty usługowe, przychodnia, węzeł komunikacyjny, las, ścieżka rowerowa, tereny spacerowe, plac zabaw itp.
 
Zapraszam na prezentację!",2,"pełna własność","https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-na-szafirowej-ID4lNbn",true,"4lNbn"
"2023-09-04 00:00:00.000","Dwupoziomowy apartament - Katowice, ul. Ziołowa","786750","[""market"",""secondary""]","104.9","ul. Ziołowa, Piotrowice-Ochojec, Katowice, śląskie","","","agency","Oferujemy do sprzedaży przestronny dwupoziomowy apartament usytuowany na ostatnich piętrach świeżo wyremontowanego bloku na Ochojcu, przy ulicy Ziołowej 43A.Mieszkanie o powierzchni 104,9 mkw składa się z dwóch kondygnacji:Piętro 7.:- duży, dobrze doświetlony salon z kuchnią i wyjściem na balkon- łazienka z prysznicem- gabinet- garderoba- przedpokójPiętro 8.:- dwie sypialnie z wyjściami na balkon- gabinet- pralnia- łazienka z wannąApartament przeszedł generalny remont, podczas którego wymieniono wszystkie instalacje oraz okna, przez co nowi Właściciele będą mogli cieszyć się spokojem przez najbliższe lata. Dzięki dobrze przemyślanemu uniwersalnemu rozplanowaniu, przestrzeń doskonale sprawdzi się zarówno dla rodzin z dziećmi, osób poszukujących komfortowego wytchnienia po powrocie z pracy, jak i tych, którzy pracują z domu. Dwa pomieszczenia gabinetowe (na różnych kondygnacjach) pozwalają na wygodną pracę z domu dla dwóch osób, zaś dla większych rodzin mogą posłużyć jako pokoje dziecięce. Kuchnia wykonana na wymiar została doposażona w sprzęty tj. piekarnik, zmywarka oraz lodówka.Na podłogach zastosowano płytki oraz deskę barlinecką. Ogrzewanie, jak i woda ciepła pochodzą z sieci miejskiej. Cały budynek również przeszedł w ostatnim czasie generalny remont, podczas którego wymieniono piony wodno-kanalizacyjne, windy, odnowiono elewację z balkonami, klatki schodowe, piwnice, domofony oraz wejście do budynku wraz z jego otoczeniem. W budynku znajdzie się również portiernia, zaś dodatkowe bezpieczeństwo zapewni system 26 kamer rozmieszczonych na całym terenie obiektu. Do mieszkania przynależy piwnica.Wokół budynku znajduje się duża powierzchnia terenów zielonych idealnych do rekreacji, sklepy, szpital oraz przystanki autobusowe, zaś nieco dalej Galeria Libero. Lokalizacja stanowi syntezę spokoju oraz dobrej komunikacji zarówno z centrum Katowic, jak i miastami ościennymi (niedaleko wjazd na szybką drogę w kierunku Bielska - Białej).Mieszkańcy zmotoryzowani będą mieli możliwość wykupu 2 miejsc parkingowych przed budynkiem w cenie 25 000 zł za miejsce.Apartament będzie można obejrzeć na żywo podczas organizowanego dnia pokazowego, na który można umówić się telefonicznie.Łukasz MrowiecTel. 501 645 028Freedom nieruchomości oddział Katowice""Właścicielem ogłoszenia wraz z jego elementami jest Freedom Nieruchomości Sp. z o.o. lub podmioty współpracujące. Wszelkie prawa zastrzeżone. Kopiowanie, rozpowszechnianie oraz korzystanie z niniejszych materiałów w jakikolwiek inny sposób wykraczający poza dozwolony użytek określony przepisami ustawy z 4 lutego 1994 r. o prawie autorskim i prawach pokrewnych (Dz. U. 1994, nr 24 poz. 83 z późn. zm.) bez pisemnej zgody Freedom Nieruchomości Sp. z o.o. lub podmiotów współpracujących jest zabronione i może stanowić podstawę odpowiedzialności cywilnej oraz karnej.Ponadto niniejsze materiały stanowią tajemnicę przedsiębiorstwa Freedom Nieruchomości Sp. z o.o. lub podmiotów współpracujących w rozumieniu ustawy z dnia 16 kwietnia 1993 r. o zwalczaniu nieuczciwej konkurencji (Dz. U. z 2003 r., Nr 153, poz. 1503 z późn. zm.). Niniejsze ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny.""",6,"pełna własność","https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-katowice-ul-ziolowa-ID4m6Zs",true,"4m6Zs"
"2023-09-04 00:00:00.000","Okazja - duże mieszkanie z balkonem.","297000","[""market"",""secondary""]","119.3","Iłowa, Iłowa, żagański, lubuskie","","","agency","Ta wyjątkowa oferta dostępna tylko w naszym biurzePrzedstawiamy Państwu na sprzedaż mieszkanie w Iłowej. Powierzchnia mieszkania wynosi 88,70 m2. W skład pomieszczeń wchodzą: przedpokój, salon, 3 sypialnie, kuchnia, łazienka, garderoba. Dodatkowo do mieszkania przynależy piwnica oraz 3 pomieszczenia gospodarcze o łącznej powierzchni 30,60 m2.Na ogrodzonym terenie budynku mieszkalnego znajduje się ogólnodostępny parking wyłącznie dla mieszkańców oraz ogród. Media:Woda, prądLokalizacja:Budynek zlokalizowany jest w centrum miejscowości Iłowa. W obrębie do 2 km znajdują się liczne sklepy, lokale usługowe, market, szkoła, przedszkole. Jeśli chcą Państwo dowiedzieć się więcej na temat tej oferty dostępnej w naszym biurze lub umówić dogodny termin prezentacji nieruchomości, prosimy o bezpośredni kontakt. Jeżeli istnieje taka potrzeba pomożemy również w wybraniu najkorzystniejszej oferty kredytowej, a także w załatwieniu wszystkich formalności.W trosce o najwyższą jakość obsługi oraz bezpieczeństwo Klientów przed prezentacją wymagana jest wizyta w biurze celem podpisania dokumentów dotyczących prezentacji nieruchomości.--- Potrzebujesz finansowania zakupu?Park Home oferuje kompleksową obsługę klienta. Nasi Eksperci ds. kredytów hipotecznych pomogą bezpłatnie w załatwieniu wszystkich formalności niezbędnych do uzyskania kredytu.---Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego. Treść ma charakter informacyjny i zalecamy ich osobistą weryfikację. Kontaktując się z biurem Klient wyraża zgodę na przetwarzanie danych osobowych zgodnie z przepisami ustawy z dnia 29 sierpnia 1997 roku o ochronie danych osobowych / Dz.U.Nr. 133 poz. 883/. Klientowi przysługuje prawo do wglądu do swoich danych osobowych i ich aktualizacji",4,"pełna własność","https://www.otodom.pl/pl/oferta/okazja-duze-mieszkanie-z-balkonem-ID4itlq",true,"4itlq"
"2023-09-04 00:00:00.000","Kredyt 2% Mieszkanie Segment Dom OGRÓD Brodnica !","369615","[""market"",""primary""]","81.03","os. Karbowo, Brodnica, brodnicki, kujawsko-pomorskie","true","","agency","OGŁOSZENIE BEZPOŚREDNIO OD DEWELOPERA -&gt; Zadzwoń 666 288 666Kupując u NAS oszczędzasz na PCC 2% oraz nie płacisz prowizji 4%, razem 6%

UWAGA. Mamy rozwiazanie dzieki któemu już nigdy nie zapłacisz za prąd ani za ogrzewanie, Jesteś Zainteresowany ?Tylko z naszymi rozwiązaniami przygotujemy Ciebie na trudny czas w okresie wzrostów prądu i kosztów ogrzewania.
Sprzedam Nowy prestiżowy DOM w zabudowie szeregowej w stanie deweloperskim w Apartamentach przy ulicy Jasnej w Brodnicy na Osiedlu Karbowo - Miasto.

LOKALIZACJA:- Plaża miejska - 1300m- Szkoła Podstawowa - 800m- Supermarket: 500m- Przedszkole: 300m- Przystanek autobusowy: 100m- Szkoła podstawowa: 200m- Szkoła Średnia: 500m- Centrum miasta: 1600m- Kościół: 1100m
- Zakłady pracy: Cofresco: 1600m, SITS: 1800m, SENI: 2500m
- Miejsce postojowe przed własnym domem.- Na posesji dużo zieleni, kameralne zamknięte, monitorowane osiedle.

DOM w zabudowie szeregowej (segment środkowy - ciepły :-))

Powierzchnia domu wynosi: 81,03 m2I POZIOM (39,97m2):• Salon z aneksem kuchennym - 23,77 m2,• Pokój - 7,7 m2,• Wiatrołap - 5,07 m2• Hol - 2,21 m2• WC - 1,22 m2

II POZIOM (41,06m2):• Pokój 1 - 11,7 m2• Pokój 2 - 9,69 m2• Pokój 3 - 7,8 m2• Łazienka- 4,75 m2• Hal - 7,12 m2

Dużo opcji w standardzie oraz opcji dodatkowych które bardzo chętnie przedstawimy na spotkaniu

STAN:Nieruchomość zostanie oddana do użytku w stanie deweloperskim (zdjęcia przedstawiają stan deweloperski oraz przykładową aranżację). Budynek wyposażony w instalację elektryczną, wodno-kanalizacyjną, CO - ogrzewanie podłogowe.

Budynek posiada instalację: telewizyjną, domofonową, zdalnego otwierania bramy.Istnieje możliwość wykonania instalacji inteligentnego domu do sterowania ogrzewaniem, oświetleniem, gniazdami 230V, monitoringiem, alarmem i wieloma innym.Dom przygotowujemy do Instalacji PV w standardzie !

DLA KOGO:
Dom idealne nadaje się dla całej dużej rodziny dzięki 5 pokojom na pewno każdy odnajdzie swój Zakątek.Dom bezczynszowy na kameralnym, zamkniętym osiedlu
KOMFORT: dom na prestiżowym OSIEDLU dodaje DUŻY Prywatny Ogród.

BEZPIECZEŃSTWO:Na zewnątrz parking, opaska z kostki brukowej oraz ogrodzenie wraz z automatyczną bramą wjazdową. Obiekt monitorowany i zamknięty od ulicy, co sprawia że jest BEZPIECZNIE i nikt z zewnątrz nie ma wstępu na teren posesji.
Jeśli szukasz wymarzonego DOMU o podwyższonych parametrach w cenie mieszkania to ta oferta może być dla Ciebie !

REZERWACJA:Aby zarezerwować mieszkanie należy z nami podpisać umowę rezerwacyjną, po rozpoczęciu budowy umowę deweloperską gdzie płatność jest realizowana w 5 transzach wraz z postępem budowy.
Dokładne rzuty i wymiary oraz inne konfiguracje przedstawimy na spotkaniu
Umów się na Niezobowiązującą rozmowę w Naszym biurze &lt; - Zadzwoń 666 288 666",5,"pełna własność","https://www.otodom.pl/pl/oferta/kredyt-2-mieszkanie-segment-dom-ogrod-brodnica-ID4iusV",true,"4iusV"
"2023-09-04 00:00:00.000","Wyjątkowy apartament w stylu glamour","459000","[""market"",""secondary""]","71","Zamkowe, Będzin, będziński, śląskie","true","","agency","Szukacie mieszkania dla swoich najbliższych?Mamy w swojej ofercie prawdziwą perełkę!!! Mieszkanie, w którym od razu poczujecie się jak u siebie w domu. Przestronne, dwupoziomowe mieszkanie o powierzchni 71m2 położone jest na trzecim piętrze w niskim czteropiętrowym bloku. Blok po termomodernizacji z czystą zadbaną klatką schodową, zamykaną domofonem. Na piętrze tylko dwóch lokatorów, co zapewnia spokojne i kameralne sąsiedztwo. Mieszkanie bardzo słoneczne i ciepłe. Urządzone w delikatnym stylu glamour, idealnie sprawdzi się jako nowe lokum dla Twojej rodziny. Na pierwszym poziomie mamy otwartą przestrzeń dzienną z salonem, jadalnią i kuchnią. Z salonu wyjście na balkon. Dodatkowo na tym poziomie znajduje się wygodna sypialnia i łazienka z wc. Na piętrze pokój z łazienką rewelacyjny dla dziecka.Z pokoju wyjście na taras, z którego rozpościera się przepiękny widok na okolicę i zachodzące słońce. Latem taras jest idealnym miejscem do wypoczynku i relaksu. Mieszkanie w bardzo dobrym stanie technicznym, na bieżąco odświeżane. Na ścianach gładzie gipsowe. Na podłogach w salonie przyjemny parkiet, na piętrze panele, w łazienkach kafle. Mieszkanie może być sprzedawane z całym wyposażeniem (bez małego AGD i RTV). Możecie w nim zamieszkać bez ponoszenia jakichkolwiek nakładów finansowych. Wszystkie media z sieci miejskiej. Niewątpliwym atutem mieszkania jest świetna lokalizacja na jednym z najbardziej lubianych osiedli w Będzinie. W bliskim sąsiedztwie dobra szkoła podstawowa, przedszkole i żłobek. Na osiedlu liczne sklepiki. W zasięgu kliku kroków przystanki autobusowy i tramwajowy. Również bardzo szybki wyjazd na trasę Katowice - Warszawa. Serdecznie polecam!!!!Gwarantujemy kompleksową obsługę w dziedzinie obrotu nieruchomościami-kupno, sprzedaż, wynajem:mieszkań, domów, działek oraz wszelkich nieruchomości komercyjnych: lokale, obiekty handlowe i przemysłowe, tereny inwestycyjne, itd.
Naszym nadrzędnym celem jest satysfakcja naszych Klientów. Każdego dnia nasi przedstawiciele są do Państwa usług.
Niniejsze ogłoszenie jest wyłącznie informacją handlową, nie stanowi oferty w rozumieniu kodeksu cywilnego. Zapis ten został ujęty ze względu na możliwość drobnych pomyłek w trakcie edycji ofert.
Część danych technicznych dotyczących prezentowanej nieruchomości zostało przyjęte na podstawie oświadczenia właściciela.
Pośrednik odpowiedzialny zawodowo Małgorzata Piwko-Służałek. Nr licencji 6814. Pracujemy w oparciu o ustawę o gospodarce nieruchomościami, na podstawie umowy pośrednictwa, zatem w trakcie spotkania będziemy prosić Państwa o jej wypełnienie.
Gwarantujemy profesjonalną obsługę prawną przy realizacji transakcji. Zajmujemy się kompleksową realizacją transakcji, łącznie z ustaleniem stanu prawnego nieruchomości oraz pozyskaniem wszystkich niezbędnych do przeprowadzenia transakcji dokumentów. Z nami mają Państwo gwarancję bezpieczeństwa transakcji.
Naszym klientom oferujemy atrakcyjne kredyty na zakup nieruchomości. Dzięki wieloletniej współpracy z instytucjami finansowymi dzięki nam otrzymają Państwo lepsze warunki, niż wnioskując o kredyt samodzielnie. Zatem za naszym pośrednictwem oszczędzacie Państwo czas i pieniądze.
Więcej ofert na stronie .",3,"spółdzielcze wł. prawo do lokalu","https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-w-stylu-glamour-ID4kFOC",true,"4kFOC"
"2023-09-04 00:00:00.000","Winda, garaż, rolety, podłogówka, klimatyzacja...","464250","[""market"",""primary""]","61.9","ul. Świętokrzyska, Żywiec, żywiecki, śląskie","","","agency","Najlepsza lokalizacja i najwyższy standard w Żywcu!
Nasza nowa inwestycja realizowana jest w centrum Żywca przy ulicy Świętokrzyskiej i obok świetnej lokalizacji wyróżnia się bardzo wysokim standardem, który z całą pewnością zaspokoi oczekiwania nawet najbardziej wymagających:

wygodne dla mieszkańców windy osobowe,
najwyższej jakości stolarka okienna firmy REHAU,
do wyjścia na przestronne tarasy o powierzchni około 9 mkw prowadzą okna uchylno / przesuwne firmy REHAU,
elektryczne rolety zewnętrzne zapewniają dodatkowy komfort oraz oczekiwaną prywatność,
najwyższej jakości drzwi wejściowe do budynków jak również apartamentów,
ogrzewanie podłogowe zapewniający komfort mieszkania w okresie zimowym,
wylewki anhydrytowe charakteryzuje się doskonałym przewodnictwem cieplnym co w połączeniu z oferowanym ogrzewaniem podłogowym pozwala na znacznie szybsze nagrzewanie pomieszczeń i lepszy komfort użytkowania systemów z ogrzewaniem podłogowym, 
instalacja pod przyszły montaż klimatyzacji zapewniająca komfort w okresie letnim,
wygodne miejsca postojowe w garażu podziemnym,
komórki lokatorskie w garażu podziemnym,
monitoring osiedla...

Do apartamentu można dodatkowo nabyć:

zewnętrzne miejsce postojowe w cenie 15.000,- PLN
miejsce postojowe w garażu podziemnym w cenie 35.000,- PLN
miejsce postojowe w garażu podziemnym wraz z komórką lokatorską w cenie 39.000,-

Serdecznie zapraszamy na stronę inwestycji - przySwietokrzyskiej kropka pl
W przypadku pytań jesteśmy do Państwa dyspozycji pod numerem 602 123 456",3,"pełna własność","https://www.otodom.pl/pl/oferta/winda-garaz-rolety-podlogowka-klimatyzacja-ID4gigX",true,"4gigX"
"2023-09-04 00:00:00.000","Zaaranżuj 3 pokoje w świetnej lokalizacji w Łodzi","330000","[""market"",""secondary""]","55.67","ul. Obywatelska, Nowe Rokicie, Górna, Łódź, łódzkie","","","agency","Jasne, 2 pokojowe, rozkładowe mieszkanie przy ul. Obywatelskiej, z potencjałem na 3 pokoje, z pewnością zadowoli tych, którym zależy na doskonałej komunikacji z pozostałą częścią miasta oraz pełnej infrastrukturze handlowo-usługowej blisko miejsca zamieszkania.5 minut pieszo od Ronda Lotników Lwowskich i Szpitala im. M. Kopernika. Obok Park Sielanka i Park Słowackiego. Doskonałe mieszkanie również jako inwestycja (blisko wydziały Politechniki Łódzkiej).Nieruchomość znajduje się na 3 piętrze bloku z cegły i składa się z dwóch pokoi - salonu i sypialni, osobnej dużej kuchni, przedpokoju oraz łazienki z wc. Idealny rozkład by zaaranżować trzy pokoje (proponowany rozkład na załączniku). Do mieszkania przynależy komórka lokatorska oraz balkon francuski. Niewątpliwym atutem jest wysokość pomieszczeń - aż 280 cm! Rozkład nieruchomości widoczny na zamieszczonym rzucie. W okolicy znajdują się liczne połączenia tramwajowe i autobusowe. W bliskim sąsiedztwie mieszczą się: przedszkola, szkoły i restauracje. W bliskiej odległości znajduje się wiele sklepów, przychodni, banków. Leżące w pobliżu obiekty sportowe oraz sąsiedztwo dwóch parków, stwarzają dużo możliwości aktywnego spędzania wolnego czasu.Budynkiem zarządza wspólnota mieszkaniowa. Lokal stanowi odrębną nieruchomość z księgą wieczystą i nie ma żadnych obciążeń. Teren wokół bloku monitorowany. Chcesz przekonać się, że to mieszkanie spełni Twoje wymagania - zadzwoń i umów się na prezentację.Pomagamy również uzyskać kredyt hipoteczny.Monika Grzeląska tel. 660 728 432Zapraszam również do naszego łódzkiego oddziału, który mieści się przy ulicy Wierzbowej 21 (pomiędzy ul. Pomorską a ul. Uniwersytecką)tel. 42 307 42 42; mail: ;""Właścicielem ogłoszenia wraz z jego elementami jest Freedom Nieruchomości Sp. z o.o. lub podmioty współpracujące. Wszelkie prawa zastrzeżone. Kopiowanie, rozpowszechnianie oraz korzystanie z niniejszych materiałów w jakikolwiek inny sposób wykraczający poza dozwolony użytek określony przepisami ustawy z 4 lutego 1994 r. o prawie autorskim i prawach pokrewnych (Dz. U. 1994, nr 24 poz. 83 z późn. zm.) bez pisemnej zgody Freedom Nieruchomości Sp. z o.o. lub podmiotów współpracujących jest zabronione i może stanowić podstawę odpowiedzialności cywilnej oraz karnej.Ponadto niniejsze materiały stanowią tajemnicę przedsiębiorstwa Freedom Nieruchomości Sp. z o.o. lub podmiotów współpracujących w rozumieniu ustawy z dnia 16 kwietnia 1993 r. o zwalczaniu nieuczciwej konkurencji (Dz. U. z 2003 r., Nr 153, poz. 1503 z późn. zm.). Niniejsze ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny.""",2,"pełna własność","https://www.otodom.pl/pl/oferta/zaaranzuj-3-pokoje-w-swietnej-lokalizacji-w-lodzi-ID4kEHl",true,"4kEHl"
"2023-09-04 00:00:00.000","wysoki parter, kapitalna okolica po wynajem","385000","[""market"",""secondary""]","39.27","ul. Cicha, Drabinianka, Rzeszów, podkarpackie","true","","agency","Biuro nieruchomości Pierwsze Piętro prezentuje dwupokojowe mieszkanie z oddzielną kuchnią usytuowane w świetnej okolicy przy ul. Cichej w Rzeszowie.Opis nieruchomości :- mieszkanie o powierzchni 39,27 m2- w skład mieszkania wchodzą dwa niezależne pokoje, oddzielna kuchnia oraz łazienka- piętro: parter z 10 / blok z wielkiej płyty z 1980 roku z windą- ogrzewanie mieszkania oraz wody z sieci miejskiej- do mieszkania przynależy piwnica- czynsz w wysokości 585 PLNAtuty nieruchomości:- doskonała lokalizacja zapewniająca ciągłość najmu- pełna infrastruktura w najbliższym sąsiedztwie- dwa, niezależne, ustawne pokoje (13,69 m2 oraz 13,38 m2)- sprzedawane z pełnym wyposażeniem widocznym na zdjęciach- instalacja elektryczna miedziana- wysoki parter- po częściowym remoncie (szczegóły u agenta prowadzącego)- duże okna PVC w pokojach- ekspozycja na wschód- wolne od zarazCena nieruchomości:385 000 PLN – cena za nieruchomość wraz z piwnicąLokalizacja :Rzeszów, os. Drabinianka, ul. CichaKrystian Kowaltel. +48 574 727 059mail. nr propozycji KK 286Biuro NieruchomościPierwsze Piętroal. Okulickiego 1235-222 Rzeszów 

The First Floor real estate office presents a two-room apartment with a separate kitchen, located in a great area at ul. Cicha in Rzeszów. Property Description: - an apartment with an area of 39.27 m2 - the apartment consists of two independent rooms, a separate kitchen and a bathroom - floor: ground floor of 10 / a block of prefabricated concrete slabs from 1980 with an elevator - heating the apartment and water from the municipal network - the apartment includes a cellar - rent in the amount of PLN 585 Advantages of the property: - excellent location ensuring the continuity of the lease - full infrastructure in the immediate vicinity - two, independent, adjustable rooms (13.69 m2 and 13.38 m2) - sold with full equipment visible in the photos - copper electrical installation - high ground floor - after partial renovation (details with the leading agent) - PVC windows throughout the apartment - exposure to the east - immediately free Real estate price: PLN 395,000 – price for the property with a basement Location : Rzeszow, os. Drabinianka, ul. Quiet Christian Kowal phone +48 574 727 059 email.  proposal no. KK 286 estate agency First floor al. Okulickiego 12 35-222 Rzeszow

10 % rabatu na zakupy w Merkury Market dla naszych Klientów

Niniejsze ogłoszenie nie stanowi oferty w rozumieniu przepisów kodeksu cywilnego oraz innych właściwych przepisów prawnych, a dane w niej zawarte mają jedynie charakter informacyjny.

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
",2,"","https://www.otodom.pl/pl/oferta/wysoki-parter-kapitalna-okolica-po-wynajem-ID4mkAh",true,"4mkAh"
"2023-09-04 00:00:00.000","Budynek mieszkalny na działce o pow. 1253 m2","79000","[""market"",""secondary""]","85.56","Juchowo, Borne Sulinowo, szczecinecki, zachodniopomorskie","true","","agency","Budynek mieszkalny położony na działce nr 142/3 o pow. 1253 m2, jest to obiekt (dawny sklep) jednokondygnacyjny bez podpiwniczenia, z poddaszem nieużytkowym, wybudowany w latach 50 XX wieku. Istnieje możliwość adaptacji budynku na dom mieszkalny.
Budynek o pow. użytkowej 85,56 m2, do generalnego remontu ze względu na jego stan techniczny, położony w centrum miejscowości Juchowo. Przeznaczenie działki:
2MN/U - teren zabudowy mieszkaniowej jednorodzinnej oraz zabudowy usługowej.
Budynek:- 3 pomieszczenia do adaptacji na pokoje (w tym jeden z aneksem kuchennym);- 1 pomieszczenia do adaptacji na łazienkę z wc;- 1 pomieszczenie obecnie kotłownia;- 1 pomieszczenie obecnie korytarz.Media: prąd, woda, kanalizacja (w chwili obecnej jest szambo). Istnieje możliwość podłączenia się do kanalizacji miejskiej.
Przedstawione informacje zostały opracowane na podstawie danych uzyskanych od Zamawiającego, mogą różnić się od stanu faktycznego i w każdej chwili mogą ulec zmianie. Oferta nie jest ofertą w rozumieniu przepisów Kodeksu Cywilnego i ma charakter wyłącznie informacyjny.
",3,"","https://otodom.pl/pl/oferta/budynek-mieszkalny-na-dzialce-o-pow-1253-m2-ID4mmSN",true,"4mmSN"
"2023-09-04 00:00:00.000","2 pokoje z aneksem w stanie deweloperskim","255000","[""market"",""secondary""]","33.93","Bocianowo, Bydgoszcz, kujawsko-pomorskie","","","agency","Z przyjemnością prezentuje Państwu ofertę zakupu dwupokojowego mieszkania znajdującego się przy ulicy Bocianowo w Bydgoszczy.Nieruchomość zlokalizowana jest na parterze w zrewitalizowanej kamienicy. Bardzo dobre doświetlenie oraz cisza ze względu na lokalizację będzie cieszyć przyszłych właścicieli.Lokum bardzo jasne i przestronne, w pełni rozkładowe.Ekspozycja od strony południowo-zachodniej zapewnia optymalny dopływ świata w ciągu doby. Świetna propozycja dla dla singla, młodej pary lub ze względu na lokalizację dla klienta inwestycyjnego z myślą o najmie. Kamienica przeszła gruntowną rewitalizację, która objęła.: - wymianę instalacji wod-kan, elektrycznej i grzewczej,- nowe okna PCV, - nową stolarkę drzwiową,- remont klatek schodowych.Mieszkanie w stanie deweloperskim obejmującym:- wymianę wszystkich instalacji,- wyprowadzenie przyłączy łazienkowych, gazowych, elektrycznych,- gładzie na ścianach,- płyty OSB na podłodze.LOKALIZACJA NIERUCHOMOŚCI :Nieruchomość usytuowana jest przy ulicy Bocianowo w samym centrum miasta, w bardzo spokojnej jego części, zapewniającej bardzo dobre połączenia komunikacyjne z innymi dzielnicami. Dużym atutem jest bliskość przystanków autobusowych (minuta pieszo). W odległości maksymalnie kilku minut dostaniemy się do wszelkiego rodzaju sklepów i usług, urzędów, banków, aptek, szkół, przedszkoli, żłobków, marketów, uczelni czy terenów rekreacyjnych i parków. W pobliżu Biedronka, Biedronka, Lidl, Aldi, park oraz przychodnia.INFORMACJE DODATKOWE :- NISKI czynsz w wysokości 155 zł + OPŁATY ZA MEDIA!- ogrzewanie gazowe,- stan deweloperski,- istnieje możliwość wykończenia pod klucz,- cena do negocjacji.W swojej ofercie posiadamy również inne apartamenty i mieszkania w podobnej lokalizacji lub o podobnym metrażu/układzie pokoi, dlatego serdecznie zachęcamy do kontaktu - z pewnością znajdziemy dla Państwa najlepszą ofertę zgodną z Państwa oczekiwaniami.Zapraszam na spotkanie ! z przyjemnością odpowiem na wszelkie pytania odnośnie nieruchomości!Nr ref. oferty: 1697/8880/OMSCENA OFERTOWA : 255.000 ZŁ DO NEGOCJACJI!Opiekun oferty:Joanna Wołoszyn+48 514 139 218Niniejsza informacja nie stanowi oferty handlowej w rozumieniu art. 66 kodeksu cywilnego.Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",2,"pełna własność","https://otodom.pl/pl/oferta/2-pokoje-z-aneksem-w-stanie-deweloperskim-ID4lykc",true,"4lykc"
"2023-09-04 00:00:00.000","Całe wyposażenie w cenie Centrum miasta","650000","[""market"",""secondary""]","90.33","Koszalin, zachodniopomorskie","true","","agency","Obniżka ceny o 126.000 zł!!!! Pilna sprzedaż!

Na sprzedaż wyjątkowe, 3-pokojowe mieszkanie w odnowionej kamienicy znajdującej się przy Parku Książąt Pomorskich - ul. Głowackiego. Całe wyposażenie w cenie.

Lokal mieszkalny przeszedł gruntowny remont, włącznie z instalacjami w 2022 roku. Zostały wymienione również okna - obecnie plastikowe, trzyszybowe.
Gustownie wykończony przy użyciu wysokiej jakości materiałów. I jeszcze kilka rzeczy zostanie zrobionych w cenie.
Niezwykłego klimatu nadaje podłoga z drewna dębowego.
Na wszystkich oknach zostały zamontowane rolety wewnętrzne.
Drzwi zewnętrzne antywłamaniowe, wewnętrzne magnesowe z drewna, marki Interdoor.
Lokal wyposażony w alarm, który załącza się również w telefonie.

Mieszkanie zostało powiększone o dodatkową sypialnie (14m2), wygospodarowaną z piwnicy. Została ona docieplona oraz wygłuszona. Zejście z jadalni schodami drewnianymi.

Nieruchomość znajduje się na parterze.
Budynek został ocieplony, odnowiona została również elewacja.
Parking ogólnodostępny.
Nieruchomość o powierzchni użytkowej 82,07 m2, w której skład wchodzą:
- salon,
- kuchnia,
- jadalnia,
- pokój,
- łazienka,
- korytarz.
W mieszkaniu zostaje całe wyposażenie widocznie na zdjęciach.

Gustowne meble, dodatki oraz sprzęt idealnie wpasowują się w nowoczesny styl wnętrza, a dzięki swojej jakości zapewniają komfort użytkowania.

Ogrzewanie własne gazowe.
Rozprowadzone ogrzewanie podłogowe w korytarzu, pokoju oraz łazience.
Opłaty
Czynsz w wysokości 477,49 zł w tym fundusz remontowy, kablówka, ścieki, zaliczka na wodę.
Lokalizacja
Nieruchomość zlokalizowana jest w centrum miasta, co czyni ją niezwykle atrakcyjną. Pełna infrastruktura tj. park, amfiteatr, Centrum Kultury 105, poczta, liczne restauracje, przystanki autobusowe, szkoła sportowa nr 1, szkoły średnie, basen, sklepy, apteki, kościół.

Zapraszamy do oglądania.
Oferta na wyłączność.
Niniejsze ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny.",3,"pełna własność","https://otodom.pl/pl/oferta/cale-wyposazenie-w-cenie-centrum-miasta-ID4leOW",true,"4leOW"
